"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         848,      -7.583521915,       -4.77062774,      -5.130956364,      -1.722557727,       -9.32532557
          0,           0,         849,      -7.621573495,      -4.811408153,      -5.169813121,       -1.76181096,      -9.356447686
          0,           0,         850,      -7.659025905,      -4.851779611,      -5.208334338,      -1.800609112,      -9.390168314
          0,           0,         851,      -7.695623774,      -4.891437903,      -5.246252873,      -1.838664244,      -9.426386575
          0,           0,         852,      -7.731159673,      -4.930117587,      -5.283341268,      -1.875727287,      -9.464934934
          0,           0,         853,      -7.765491358,      -4.967614604,      -5.319431424,      -1.911608344,      -9.505584127
          0,           0,         854,      -7.798552643,      -5.003804422,       -5.35442891,      -1.946192276,      -9.548047785
          0,           0,         855,      -7.830355402,      -5.038651752,      -5.388318709,      -1.979446338,      -9.591988701
          0,           0,         856,      -7.860982119,      -5.072209745,      -5.421161177,      -2.011418091,      -9.637027996
          0,           0,         857,      -7.890570575,      -5.104608592,       -5.45307902,      -2.042223954,      -9.682757266
          0,           0,         858,      -7.919293859,      -5.136036052,      -5.484238232,      -2.072030858,      -9.728753875
          0,           0,         859,      -7.947339368,      -5.166713674,      -5.514826733,       -2.10103449,      -9.774600338
          0,           0,         860,      -7.974890139,      -5.196872991,      -5.545034179,      -2.129437871,      -9.819907634
          0,           0,         861,      -8.002110495,      -5.226735004,      -5.575035572,      -2.157433113,      -9.864338678
          0,           0,         862,      -8.029136829,        -5.2564948,      -5.604979855,      -2.185187939,      -9.907627203
          0,           0,         863,      -8.056073204,      -5.286311876,      -5.634983781,       -2.21283739,      -9.949588832
          0,           0,         864,      -8.082990927,      -5.316305816,      -5.665130309,      -2.240480383,      -9.990121356
          0,           0,         865,      -8.109930972,      -5.346556212,      -5.695470768,      -2.268180121,      -10.02919501
          0,           0,         866,      -8.136908228,      -5.377105941,      -5.726029491,      -2.295967445,      -10.06683619
          0,           0,         867,       -8.16391657,      -5.407966487,      -5.756809887,      -2.323846033,      -10.10310836
          0,           0,         868,      -8.190934179,      -5.439124322,      -5.787801002,      -2.351798489,      -10.13809241
          0,           0,         869,      -8.217928488,      -5.470547734,      -5.818983651,      -2.379792648,       -10.1718692
          0,           0,         870,      -8.244860495,      -5.502193001,      -5.850335455,      -2.407787339,      -10.20450461
          0,           0,         871,      -8.271688224,      -5.534009546,      -5.881834262,        -2.4357372,       -10.2360389
          0,           0,         872,      -8.298369291,      -5.565943736,      -5.913459871,      -2.463596229,      -10.26648165
          0,           0,         873,      -8.324862653,      -5.597940902,        -5.9451939,      -2.491320018,      -10.29581417
          0,           0,         874,      -8.351129692,      -5.629946189,      -5.977018328,      -2.518866806,       -10.3239994
          0,           0,         875,      -8.377134773,      -5.661904166,      -6.008912891,      -2.546197659,      -10.35099734
          0,           0,         876,      -8.402845519,      -5.693757728,      -6.040852045,      -2.573275987,      -10.37678224
          0,           0,         877,      -8.428232873,       -5.72544699,      -6.072802118,      -2.600066943,      -10.40135638
          0,           0,         878,      -8.453271157,      -5.756908301,      -6.104718986,      -2.626536946,      -10.42475776
          0,           0,         879,      -8.477938098,      -5.788073999,      -6.136546786,      -2.652653419,      -10.44706081
          0,           0,         880,      -8.502214895,      -5.818872739,      -6.168217867,      -2.678385028,       -10.4683704
          0,           0,         881,      -8.526086432,       -5.84923114,      -6.199654091,      -2.703702352,      -10.48881289
          0,           0,         882,      -8.549541365,       -5.87907543,      -6.230769212,      -2.728578685,      -10.50852494
          0,           0,         883,      -8.572572347,       -5.90833417,      -6.261472466,      -2.752991139,      -10.52764343
          0,           0,         884,      -8.595176216,      -5.936941161,      -6.291672832,      -2.776921757,      -10.54629747
          0,           0,         885,       -8.61735408,      -5.964838069,      -6.321283444,      -2.800358313,      -10.56460276
          0,           0,         886,      -8.639111422,      -5.991977133,      -6.350226164,      -2.823295066,      -10.58265847
          0,           0,         887,      -8.660457942,      -6.018322989,      -6.378435272,      -2.845733001,      -10.60054633
          0,           0,         888,      -8.681407466,      -6.043854316,      -6.405860561,      -2.867679868,      -10.61833087
          0,           0,         889,      -8.701977526,      -6.068564208,      -6.432469198,      -2.889149778,      -10.63606151
          0,           0,         890,      -8.722189001,      -6.092460475,      -6.458246459,      -2.910162655,      -10.65377475
          0,           0,         891,      -8.742065401,      -6.115564132,      -6.483195078,      -2.930743254,      -10.67149625
          0,           0,         892,      -8.761632277,      -6.137908685,      -6.507334104,      -2.950920225,      -10.68924369
          0,           0,         893,      -8.780916447,       -6.15953772,       -6.53069623,      -2.970725037,      -10.70702853
          0,           0,         894,      -8.799945236,      -6.180502649,      -6.553325403,      -2.990190784,      -10.72485735
          0,           0,         895,      -8.818745795,      -6.200860433,      -6.575273626,      -3.009351215,      -10.74273401
          0,           0,         896,      -8.837344463,      -6.220671001,      -6.596597922,      -3.028239744,      -10.76066043
          0,           0,         897,      -8.855766215,      -6.239995181,      -6.617357898,      -3.046888625,      -10.77863647
          0,           0,         898,      -8.874034353,      -6.258892715,      -6.637613131,      -3.065328363,      -10.79666116
          0,           0,         899,      -8.892170183,      -6.277420687,      -6.657421263,       -3.08358725,      -10.81473294
          0,           0,         900,      -8.910192886,      -6.295632409,      -6.676836681,      -3.101691051,      -10.83284982
          0,           0,         901,      -8.928119588,      -6.313576586,      -6.695909571,      -3.119662878,      -10.85100898
          0,           0,         902,      -8.945965321,      -6.331297128,      -6.714685341,      -3.137523247,      -10.86920684
          0,           0,         903,      -8.963743233,      -6.348832821,      -6.733204512,       -3.15529016,      -10.88743979
          0,           0,         904,      -8.981464804,       -6.36621798,      -6.751503092,      -3.172979321,      -10.90570381
          0,           0,         905,      -8.999139896,      -6.383482016,      -6.769612469,      -3.190604301,      -10.92399459
          0,           0,         906,      -9.016777143,      -6.400650416,      -6.787560187,      -3.208176951,      -10.94230749
          0,           0,         907,       -9.03438392,      -6.417745086,      -6.805370437,      -3.225707391,      -10.96063752
          0,           0,         908,      -9.051966692,      -6.434784675,      -6.823064554,      -3.243204499,      -10.97898038
          0,           0,         909,      -9.069530955,      -6.451784928,      -6.840661338,      -3.260675802,      -10.99733094
          0,           0,         910,      -9.087081522,      -6.468759225,      -6.858177464,      -3.278127988,      -11.01568512
          0,           0,         911,      -9.104622484,      -6.485718893,      -6.875627875,      -3.295566726,       -11.0340391
          0,           0,         912,      -9.122157275,      -6.502673167,      -6.893025934,      -3.312996861,      -11.05238856
          0,           0,         913,      -9.139688902,      -6.519629927,      -6.910383642,      -3.330422611,      -11.07073018
          0,           0,         914,      -9.157219779,      -6.536595255,      -6.927711496,      -3.347847484,      -11.08906133
          0,           0,         915,      -9.174751977,      -6.553574557,      -6.945018729,      -3.365274491,      -11.10737941
          0,           0,         916,       -9.19228711,      -6.570571823,      -6.962313586,      -3.382705988,      -11.12568248
          0,           0,         917,      -9.209826523,      -6.587590134,      -6.979602883,      -3.400143981,      -11.14396886
          0,           0,         918,      -9.227371158,      -6.604631773,      -6.996892495,      -3.417590006,      -11.16223583
          0,           0,         919,      -9.244921763,      -6.621698266,      -7.014186931,      -3.435045155,      -11.18048412
          0,           0,         920,       -9.26247887,       -6.63879057,      -7.031490062,      -3.452510281,      -11.19871208
          0,           0,         921,      -9.280042813,      -6.655909371,      -7.048804569,      -3.469985943,      -11.21691912
          0,           0,         922,      -9.297613793,      -6.673054594,      -7.066132647,      -3.487472374,      -11.23510565
          0,           0,         923,      -9.315191908,      -6.690226201,      -7.083475506,      -3.504969784,      -11.25327132
          0,           0,         924,      -9.332777075,      -6.707423675,      -7.100833934,      -3.522478122,      -11.27141536
          0,           0,         925,       -9.35036913,      -6.724645822,      -7.118208298,      -3.539997071,      -11.28953841
          0,           0,         926,      -9.367967978,       -6.74189221,        -7.1355987,      -3.557526438,      -11.30764065
          0,           0,         927,      -9.385573413,      -6.759161771,      -7.153004668,      -3.575065915,      -11.32572311
          0,           0,         928,      -9.403185173,      -6.776453692,       -7.17042595,      -3.592615096,      -11.34378567
          0,           0,         929,      -9.420803027,      -6.793766489,      -7.187861773,      -3.610173506,      -11.36182848
          0,           0,         930,      -9.438426585,      -6.811099382,      -7.205311626,      -3.627740776,      -11.37985222
          0,           0,         931,      -9.456055753,      -6.828451171,      -7.222774873,      -3.645316415,      -11.39785764
          0,           0,         932,      -9.473690237,      -6.845821348,      -7.240251053,        -3.6629001,      -11.41584557
          0,           0,         933,      -9.491329747,      -6.863208563,      -7.257739396,      -3.680491395,      -11.43381784
          0,           0,         934,      -9.508974207,      -6.880612131,      -7.275239581,      -3.698089958,      -11.45177178
          0,           0,         935,       -9.52662328,      -6.898031485,      -7.292750599,      -3.715695456,      -11.46971052
          0,           0,         936,       -9.54427681,      -6.915465364,      -7.310272669,      -3.733307461,      -11.48763555
          0,           0,         937,      -9.561934639,      -6.932913804,      -7.327805278,      -3.750925872,      -11.50554541
          0,           0,         938,      -9.579596675,      -6.950375554,       -7.34534776,      -3.768550325,      -11.52344186
          0,           0,         939,       -9.59726274,      -6.967851073,      -7.362900578,      -3.786180623,        -11.541325
          0,           0,         940,      -9.614932803,      -6.985338984,      -7.380462833,      -3.803816537,      -11.55919664
          0,           0,         941,      -9.632606669,      -7.002839643,      -7.398034262,      -3.821458074,      -11.57705723
          0,           0,         942,      -9.650284184,      -7.020351942,      -7.415614928,      -3.839104855,       -11.5949068
          0,           0,         943,      -9.667965331,      -7.037875454,      -7.433204424,      -3.856756523,      -11.61274677
          0,           0,         944,      -9.685650041,      -7.055410792,      -7.450802692,      -3.874413405,      -11.63057695
          0,           0,         945,      -9.703338207,      -7.072956668,      -7.468409458,       -3.89207498,      -11.64839635
          0,           0,         946,      -9.721029688,      -7.090513248,      -7.486024166,      -3.909741333,      -11.66621074
          0,           0,         947,      -9.738724583,      -7.108080267,      -7.503646973,      -3.927412257,      -11.68401465
          0,           0,         948,      -9.756422464,      -7.125656836,      -7.521277444,      -3.945087525,      -11.70181206
          0,           0,         949,      -9.774123491,      -7.143243178,      -7.538915282,      -3.962766956,      -11.71960245
          0,           0,         950,      -9.791827356,      -7.160838444,      -7.556560387,      -3.980450674,      -11.73738747
          0,           0,         951,      -9.809534195,       -7.17844289,      -7.574212392,      -3.998138294,      -11.75516552
          0,           0,         952,      -9.827243849,       -7.19605549,      -7.591871204,       -4.01582971,      -11.77293966
          0,           0,         953,      -9.844956061,      -7.213676281,      -7.609536383,      -4.033524748,      -11.79070822
          0,           0,         954,      -9.862670706,      -7.231304587,      -7.627207499,      -4.051223337,      -11.80847144
          0,           0,         955,      -9.880388108,      -7.248941274,      -7.644884566,       -4.06892535,      -11.82622929
          0,           0,         956,      -9.898107797,      -7.266584557,       -7.66256707,      -4.086630686,      -11.84398586
          0,           0,         957,      -9.915829871,      -7.284235724,      -7.680255613,      -4.104339463,      -11.86173684
          0,           0,         958,      -9.933554089,      -7.301893038,      -7.697949303,      -4.122051073,      -11.87948456
          0,           0,         959,      -9.951280457,      -7.319557388,      -7.715648389,       -4.13976571,      -11.89722955
          0,           0,         960,      -9.969008813,       -7.33722692,      -7.733351886,      -4.157483003,      -11.91496967
          0,           0,         961,      -9.986739492,      -7.354903532,      -7.751060287,      -4.175203225,      -11.93270799
          0,           0,         962,      -10.00447168,      -7.372585276,      -7.768772154,      -4.192925981,      -11.95044595
          0,           0,         963,      -10.02220591,      -7.390272931,       -7.78648903,        -4.2106511,      -11.96818153
          0,           0,         964,      -10.03994156,      -7.407964534,      -7.804210044,      -4.228378703,      -11.98591467
          0,           0,         965,      -10.05767894,      -7.425661477,      -7.821935203,      -4.246108407,      -12.00364289
          0,           0,         966,      -10.07541798,      -7.443363103,      -7.839663766,       -4.26384013,      -12.02136919
          0,           0,         967,      -10.09315879,      -7.461070675,       -7.85739671,      -4.281574538,      -12.03909423
          0,           0,         968,      -10.11090111,      -7.478782174,      -7.875132948,      -4.299311209,      -12.05681749
          0,           0,         969,      -10.12864464,      -7.496498361,      -7.892872042,      -4.317049347,      -12.07454164
          0,           0,         970,      -10.14638958,      -7.514217952,      -7.910614274,      -4.334789152,      -12.09226021
          0,           0,         971,       -10.1641355,      -7.531940979,      -7.928360046,      -4.352531062,       -12.1099797
          0,           0,         972,      -10.18188259,      -7.549666955,      -7.946108945,      -4.370274104,      -12.12769926
          0,           0,         973,      -10.19963137,      -7.567397664,      -7.963861101,      -4.388018965,      -12.14541392
          0,           0,         974,       -10.2173811,      -7.585132739,      -7.981614442,      -4.405766151,      -12.16313025
          0,           0,         975,      -10.23513227,      -7.602870538,      -7.999372229,      -4.423514401,       -12.1808426
          0,           0,         976,      -10.25288412,      -7.620610798,      -8.017131329,      -4.441264067,       -12.1985574
          0,           0,         977,      -10.27063717,      -7.638353929,      -8.034893165,      -4.459015275,      -12.21627069
          0,           0,         978,      -10.28839121,      -7.656101675,      -8.052659046,      -4.476767592,      -12.23398415
          0,           0,         979,      -10.30614597,      -7.673851042,      -8.070426072,      -4.494521547,      -12.25169518
          0,           0,         980,      -10.32390164,      -7.691602208,      -8.088195706,      -4.512276556,      -12.26940711
          0,           0,         981,      -10.34165833,      -7.709356843,      -8.105966605,      -4.530032222,      -12.28711787
          0,           0,         982,      -10.35941572,       -7.72711511,      -8.123739458,      -4.547789686,      -12.30482419
          0,           0,         983,      -10.37717362,      -7.744872768,      -8.141514005,      -4.565547807,      -12.32253962
          0,           0,         984,      -10.39493223,      -7.762633259,      -8.159291647,      -4.583306753,      -12.34025407
          0,           0,         985,      -10.41269223,      -7.780397472,      -8.177070973,      -4.601067058,      -12.35795116
          0,           0,         986,      -10.43045267,      -7.798163364,      -8.194852087,      -4.618828836,      -12.37566491
          0,           0,         987,      -10.44821369,      -7.815932313,      -8.212634648,      -4.636590906,      -12.39337507
          0,           0,         988,      -10.46597501,      -7.833701271,      -8.230420127,      -4.654353989,      -12.41108575
          0,           0,         989,      -10.48373688,      -7.851470977,      -8.248203004,      -4.672117279,      -12.42879013
          0,           0,         990,       -10.5014996,      -7.869242883,       -8.26599039,      -4.689881713,      -12.44649837
          0,           0,         991,      -10.51926282,      -7.887019646,       -8.28377969,      -4.707646886,      -12.46419948
          0,           0,         992,      -10.53702721,      -7.904798309,      -8.301568158,      -4.725413766,      -12.48190857
          0,           0,         993,      -10.55479101,      -7.922573108,      -8.319357053,      -4.743179789,      -12.49961626
          0,           0,         994,      -10.57255565,      -7.940350804,      -8.337148828,      -4.760946907,      -12.51732091
          0,           0,         995,      -10.59032069,       -7.95813385,      -8.354941567,      -4.778715548,      -12.53503475
          0,           0,         996,      -10.60808522,      -7.975911769,      -8.372734676,      -4.796482935,      -12.55273795
          0,           0,         997,      -10.62585153,      -7.993696552,      -8.390532096,      -4.814252608,      -12.57044623
          0,           0,         998,      -10.64361797,      -8.011481755,      -8.408328327,      -4.832021541,      -12.58815133
          0,           0,         999,        -10.661384,      -8.029264157,      -8.426121148,      -4.849791599,      -12.60585863
          0,           0,        1000,      -10.67915059,      -8.047047153,      -8.443919135,      -4.867560845,       -12.6235702
          0,           0,        1001,      -10.69691803,      -8.064836407,      -8.461718403,      -4.885331915,      -12.64127757
          0,           0,        1002,      -10.71468646,      -8.082625013,      -8.479519104,      -4.903103456,      -12.65898033
          0,           0,        1003,      -10.73245393,      -8.100414674,      -8.497315105,      -4.920875507,      -12.67667291
          0,           0,        1004,      -10.75022139,      -8.118204486,      -8.515117491,      -4.938648213,      -12.69438791
          0,           0,        1005,       -10.7679895,       -8.13599329,      -8.532917882,      -4.956420021,      -12.71209342
          0,           0,        1006,      -10.78575821,       -8.15378513,      -8.550722259,      -4.974192412,      -12.72979832
          0,           0,        1007,      -10.80352736,      -8.171575225,      -8.568524329,      -4.991967218,      -12.74748845
          0,           0,        1008,       -10.8212962,      -8.189367562,      -8.586331145,      -5.009738908,      -12.76520439
          0,           0,        1009,      -10.83906699,      -8.207170017,      -8.604137488,      -5.027513896,      -12.78289651
          0,           0,        1010,      -10.85683691,      -8.224960447,      -8.621940025,      -5.045289367,      -12.80059835
          0,           0,        1011,      -10.87460731,      -8.242759813,      -8.639747699,       -5.06306575,      -12.81830694
          0,           0,        1012,      -10.89237637,      -8.260553777,      -8.657557801,      -5.080839476,      -12.83603715
          0,           0,        1013,      -10.91014566,      -8.278345562,      -8.675360919,      -5.098612965,      -12.85372545
          0,           0,        1014,      -10.92791574,      -8.296143123,      -8.693162673,      -5.116387523,      -12.87142235
          0,           0,        1015,      -10.94568454,      -8.313937471,      -8.710970728,      -5.134162849,      -12.88912691
          0,           0,        1016,       -10.9634565,      -8.331737555,      -8.728774686,      -5.151937913,      -12.90684655
          0,           0,        1017,      -10.98122633,      -8.349535908,      -8.746587833,      -5.169713774,      -12.92454137
          0,           0,        1018,      -10.99899684,      -8.367332498,      -8.764388343,      -5.187488655,       -12.9422732
          0,           0,        1019,      -11.01676552,      -8.385129869,      -8.782195471,       -5.20526377,      -12.95995774
          0,           0,        1020,      -11.03453627,      -8.402920342,      -8.800006066,      -5.223038048,      -12.97766951
          0,           0,        1021,      -11.05230697,      -8.420721989,       -8.81781224,      -5.240814914,      -12.99538209
          0,           0,        1022,      -11.07007718,       -8.43852405,      -8.835620327,      -5.258589646,      -13.01307793
          0,           0,        1023,      -11.08784569,      -8.456311242,       -8.85342397,      -5.276364557,      -13.03076531
          0,           0,        1024,      -11.10561639,      -8.474113748,      -8.871230356,      -5.294138918,      -13.04846565
          0,           0,        1025,      -11.12338603,       -8.49191009,      -8.889035511,      -5.311914012,      -13.06617798
          0,           0,        1026,      -11.14115625,      -8.509702819,      -8.906843446,      -5.329689247,       -13.0839129
          0,           0,        1027,      -11.15892926,      -8.527512007,       -8.92465316,      -5.347467238,       -13.1016332
          0,           0,        1028,      -11.17670021,      -8.545311877,       -8.94246025,      -5.365243457,      -13.11930379
          0,           0,        1029,      -11.19447122,      -8.563114307,      -8.960269936,      -5.383020504,      -13.13700902
          0,           0,        1030,      -11.21224265,      -8.580916442,      -8.978072421,      -5.400798742,      -13.15468655
          0,           0,        1031,      -11.23001225,      -8.598707635,      -8.995892636,      -5.418574558,      -13.17241569
          0,           0,        1032,      -11.24778371,      -8.616516022,      -9.013710388,      -5.436349651,      -13.19015277
          0,           0,        1033,      -11.26555595,      -8.634313239,      -9.031517138,      -5.454128484,      -13.20786257
          0,           0,        1034,       -11.2833286,       -8.65211999,      -9.049333386,      -5.471906746,      -13.22555528
          0,           0,        1035,      -11.30110124,      -8.669938693,      -9.067146997,      -5.489686689,      -13.24323397
          0,           0,        1036,      -11.31887243,      -8.687733415,      -9.084955061,      -5.507462952,      -13.26093987
          0,           0,        1037,      -11.33664285,      -8.705532473,      -9.102773007,      -5.525240862,      -13.27869215
          0,           0,        1038,      -11.35441328,      -8.723325607,      -9.120571366,      -5.543014255,      -13.29635135
          0,           0,        1039,      -11.37218696,      -8.741134032,      -9.138392941,      -5.560793459,      -13.31409048
          0,           0,        1040,      -11.38995653,      -8.758923365,      -9.156192718,      -5.578564845,      -13.33175151
          0,           0,        1041,       -11.4077296,      -8.776738308,      -9.173997715,      -5.596347493,      -13.34944355
          0,           0,        1042,      -11.42549596,      -8.794526571,      -9.191794783,      -5.614123647,      -13.36716157
          0,           0,        1043,      -11.44326769,      -8.812332933,      -9.209611957,      -5.631898258,       -13.3848529
          0,           0,        1044,      -11.46103366,      -8.830124481,      -9.227419829,      -5.649671531,      -13.40260542
          0,           0,        1045,        -11.478811,      -8.847944661,      -9.245250181,      -5.667451334,      -13.42034924
          0,           0,        1046,      -11.49657591,      -8.865732152,      -9.263026325,       -5.68522237,      -13.43796753
          0,           0,        1047,      -11.51434032,      -8.883508952,      -9.280837869,      -5.702991834,      -13.45574335
          0,           0,        1048,      -11.53210963,      -8.901317414,      -9.298630762,       -5.72076951,      -13.47339183
          0,           0,        1049,      -11.54988394,      -8.919121087,      -9.316443463,      -5.738547008,      -13.49113429
          0,           0,        1050,      -11.56764756,      -8.936907734,      -9.334251116,      -5.756316792,      -13.50888141
          0,           0,        1051,      -11.58541744,      -8.954725906,      -9.352052971,      -5.774097047,      -13.52669092
          0,           0,        1052,      -11.60318804,      -8.972493429,      -9.369847704,      -5.791862844,      -13.54429836
          0,           0,        1053,      -11.62095788,      -8.990294539,      -9.387661915,      -5.809641326,      -13.56203533
          0,           0,        1054,      -11.63873768,      -9.008111479,      -9.405468677,      -5.827422672,      -13.57973175
          0,           0,        1055,      -11.65650839,      -9.025914831,       -9.42328662,       -5.84520116,      -13.59739935
          0,           0,        1056,      -11.67428097,       -9.04373965,      -9.441112287,      -5.862979921,      -13.61499089
          0,           0,        1057,      -11.69204633,       -9.06151983,      -9.458915775,      -5.880752325,      -13.63270948
          0,           0,        1058,      -11.70981881,      -9.079323987,      -9.476743834,      -5.898529167,       -13.6505554
          0,           0,        1059,      -11.72759036,      -9.097128735,      -9.494547532,      -5.916309966,      -13.66811316
          0,           0,        1060,      -11.74535849,      -9.114939731,      -9.512354389,      -5.934079921,      -13.68581533
          0,           0,        1061,      -11.76312213,      -9.132715516,      -9.530142321,      -5.951865788,        -13.703622
          0,           0,        1062,      -11.78088884,       -9.15048294,      -9.547953899,      -5.969618876,      -13.72126567
          0,           0,        1063,      -11.79867088,      -9.168331372,      -9.565773715,       -5.98740275,      -13.73906576
          0,           0,        1064,       -11.8164386,      -9.186164082,      -9.583571179,      -6.005188316,      -13.75681819
          0,           0,        1065,       -11.8342052,      -9.203939948,      -9.601361298,      -6.022959906,      -13.77434073
          0,           0,        1066,      -11.85196333,        -9.2216913,      -9.619184838,      -6.040723233,      -13.79210782
          0,           0,        1067,      -11.86973259,      -9.239465536,      -9.636967226,      -6.058503262,      -13.81001414
          0,           0,        1068,      -11.88751202,      -9.257248769,      -9.654812009,      -6.076275831,      -13.82771552
          0,           0,        1069,      -11.90529349,      -9.275114483,      -9.672653796,      -6.094056364,      -13.84525744
          0,           0,        1070,      -11.92305604,       -9.29291704,      -9.690429897,      -6.111842113,      -13.86316136
          0,           0,        1071,      -11.94081608,       -9.31070553,       -9.70824012,      -6.129615826,      -13.88083298
          0,           0,        1072,      -11.95859237,      -9.328508082,      -9.726069252,      -6.147383994,      -13.89817628
          0,           0,        1073,      -11.97636401,      -9.346328606,      -9.743880798,      -6.165169601,      -13.91602218
          0,           0,        1074,       -11.9941498,      -9.364189736,      -9.761663232,      -6.182953365,      -13.93385036
          0,           0,        1075,      -12.01194328,      -9.381998869,      -9.779461019,      -6.200730673,      -13.95159781
          0,           0,        1076,      -12.02967979,        -9.3997161,      -9.797340243,      -6.218507368,      -13.96921363
          0,           0,        1077,      -12.04744028,      -9.417521783,       -9.81513216,      -6.236272867,      -13.98689816
          0,           0,        1078,      -12.06519951,      -9.435214446,      -9.832998401,      -6.254041676,       -14.0046307
          0,           0,        1079,      -12.08298288,      -9.453120681,      -9.850789605,      -6.271819671,      -14.02238884
          0,           0,        1080,      -12.10076953,      -9.470958612,      -9.868560202,      -6.289597508,       -14.0401014
          0,           0,        1081,      -12.11854572,      -9.488711201,      -9.886354234,       -6.30739467,      -14.05739526
          0,           0,        1082,      -12.13630018,      -9.506452656,      -9.904179955,       -6.32514925,      -14.07506748
          0,           0,        1083,      -12.15406323,      -9.524332972,       -9.92201816,      -6.342922529,      -14.09320468
          0,           0,        1084,      -12.17181079,      -9.542035197,      -9.939802103,      -6.360655573,      -14.11122056
          0,           0,        1085,      -12.18957139,      -9.559777983,      -9.957498609,      -6.378453193,      -14.12880282
          0,           0,        1086,      -12.20733037,      -9.577556675,      -9.975338805,      -6.396189283,      -14.14639283
          0,           0,        1087,      -12.22509982,      -9.595325609,      -9.993089063,      -6.413980183,      -14.16371291
          0,           0,        1088,      -12.24284489,       -9.61306882,      -10.01090632,      -6.431719003,      -14.18146957
          0,           0,        1089,      -12.26060252,      -9.630818981,      -10.02874414,      -6.449483881,      -14.19915295
          0,           0,        1090,      -12.27839894,       -9.64870643,      -10.04651497,      -6.467253962,      -14.21709091
          0,           0,        1091,      -12.29614547,      -9.666489069,      -10.06425311,      -6.485057507,      -14.23462994
          0,           0,        1092,      -12.31387855,      -9.684192702,      -10.08203956,      -6.502795606,      -14.25250414
          0,           0,        1093,      -12.33165835,      -9.702040801,      -10.09982361,       -6.52052942,      -14.26951847
          0,           0,        1094,      -12.34939781,      -9.719779288,      -10.11759217,      -6.538304951,      -14.28796755
          0,           0,        1095,      -12.36712057,      -9.737239715,      -10.13518235,       -6.55599678,      -14.30578929
          0,           0,        1096,      -12.38491702,      -9.755136078,      -10.15312043,       -6.57377091,       -14.3236587
          0,           0,        1097,      -12.40268269,      -9.773070532,      -10.17087353,      -6.591576583,      -14.34104422
          0,           0,        1098,      -12.42045224,      -9.790692788,      -10.18849924,      -6.609340045,      -14.35869418
          0,           0,        1099,      -12.43816048,      -9.808436446,      -10.20638949,      -6.627091723,      -14.37658171
          0,           0,        1100,      -12.45594431,      -9.826185381,       -10.2242311,      -6.644851857,      -14.39432693
          0,           0,        1101,      -12.47372608,        -9.8439488,      -10.24208811,      -6.662628705,      -14.41130103
          0,           0,        1102,      -12.49152407,      -9.861847788,      -10.25987903,      -6.680398087,      -14.42981498
          0,           0,        1103,      -12.50928532,      -9.879700302,      -10.27770331,       -6.69820046,      -14.44714722
          0,           0,        1104,      -12.52703553,      -9.897440086,      -10.29556675,      -6.715991485,      -14.46465531
          0,           0,        1105,       -12.5447645,      -9.915005025,      -10.31334651,      -6.733736176,      -14.48246095
          0,           0,        1106,      -12.56255171,      -9.932833181,      -10.33120938,      -6.751517745,       -14.4996456
          0,           0,        1107,      -12.58032725,      -9.950631579,      -10.34898128,      -6.769242949,      -14.51738254
          0,           0,        1108,      -12.59811243,      -9.968447867,      -10.36678653,       -6.78705645,      -14.53461931
          0,           0,        1109,      -12.61585375,      -9.985956232,      -10.38458112,      -6.804745814,      -14.55227304
          0,           0,        1110,      -12.63365831,      -10.00382953,      -10.40229898,      -6.822579588,      -14.56948055
          0,           0,        1111,      -12.65139932,      -10.02155368,      -10.42022096,      -6.840359128,       -14.5877383
          0,           0,        1112,      -12.66910289,      -10.03934781,       -10.4379899,      -6.858054841,      -14.60556342
          0,           0,        1113,      -12.68692507,      -10.05728531,      -10.45594854,      -6.875879319,      -14.62415688
          0,           0,        1114,      -12.70462795,      -10.07470841,      -10.47356068,      -6.893608018,      -14.64101463
          0,           0,        1115,      -12.72227117,      -10.09192695,      -10.49130889,       -6.91120949,      -14.65919155
          0,           0,        1116,      -12.73999001,       -10.1094338,      -10.50911479,      -6.928915249,      -14.67677439
          0,           0,        1117,      -12.75782025,       -10.1273262,      -10.52686644,      -6.946674915,      -14.69582846
          0,           0,        1118,      -12.77564523,      -10.14545461,      -10.54466236,      -6.964571651,      -14.71252571
          0,           0,        1119,      -12.79338016,      -10.16304698,      -10.56238446,      -6.982314752,      -14.73096564
          0,           0,        1120,      -12.81110992,      -10.18100815,      -10.58062337,      -7.000100825,      -14.75039155
          0,           0,        1121,      -12.82886914,      -10.19860024,      -10.59824391,      -7.017989186,      -14.76649947
          0,           0,        1122,      -12.84650471,      -10.21563849,      -10.61578251,      -7.035378163,      -14.78293757
          0,           0,        1123,      -12.86427957,      -10.23352389,      -10.63356479,      -7.053263075,      -14.80038115
          0,           0,        1124,      -12.88196962,      -10.25081642,       -10.6512228,      -7.070852878,      -14.81752536
          0,           0,        1125,      -12.89963944,      -10.26794074,      -10.66897436,      -7.088563015,      -14.83462619
          0,           0,        1126,      -12.91732081,      -10.28559694,      -10.68642001,      -7.106288581,      -14.85057055
          0,           0,        1127,      -12.93505093,      -10.30293249,       -10.7044271,      -7.124015606,      -14.86761056
          0,           0,        1128,      -12.95281405,      -10.32047359,      -10.72204287,      -7.141759646,      -14.88743895
